icao24,split,pairCount,sessionCount,assignmentOrder,datasetVariantID,policyVersion
8015A7,train,184,1,291,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
8015A8,train,60,1,292,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
8015F7,train,417,3,293,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
801665,validation,210,2,294,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
86E40E,test,271,2,295,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
8940A1,train,21,1,296,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
896169,train,100,1,297,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
896174,train,100,1,298,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
896194,validation,55,1,299,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
8963F2,test,101,1,300,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
89644C,train,103,1,301,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
896450,train,8,1,302,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
896451,train,6,1,303,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
896455,validation,95,2,304,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
896457,test,160,1,305,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
89647D,train,15,1,306,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
8964BB,train,19,1,307,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
896523,train,69,1,308,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
896536,validation,1,1,309,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
89655E,test,225,1,310,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
89655F,train,181,1,311,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
8966CF,train,111,2,312,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
8966D0,train,79,1,313,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
8966D4,validation,30,1,314,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
89672F,test,110,2,315,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A000B8,train,97,1,316,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0015D,train,54,1,317,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A009A4,train,94,1,318,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A00A68,validation,342,1,319,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A00C5C,test,14,1,320,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A00CE0,train,241,5,321,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A00D5B,train,126,2,322,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0144E,train,728,3,323,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A014FF,validation,234,1,324,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A01805,test,317,1,325,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A01BBC,train,429,4,326,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A01CBC,train,168,2,327,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A01FC1,train,1,1,328,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A022C4,validation,6,1,329,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0232A,test,495,2,330,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0275C,train,84,1,331,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A03397,train,498,1,332,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A03816,train,300,1,333,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A038E6,validation,5,1,334,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A03BCD,test,442,4,335,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A03C81,train,8,1,336,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A03F84,train,528,3,337,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A03FD0,train,57,2,338,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0428A,validation,10,1,339,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A042D5,test,279,2,340,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0433B,train,509,2,341,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0443B,train,111,1,342,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0452E,train,134,1,343,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A04695,validation,1,1,344,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A04AA9,test,1555,10,345,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0519B,train,257,1,346,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0540A,train,193,1,347,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0541B,train,384,1,348,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A05434,validation,127,1,349,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A05470,test,314,2,350,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A054FA,train,182,3,351,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A05582,train,282,2,352,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A05B78,train,267,1,353,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A05C9E,validation,121,1,354,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A05EEB,test,87,1,355,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A05F37,train,302,2,356,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A060AE,train,181,1,357,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A062EF,train,63,1,358,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A06461,validation,149,1,359,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A06646,test,270,1,360,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A06703,train,769,4,361,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A06A02,train,434,3,362,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A06ABA,train,179,1,363,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A06BD3,validation,60,1,364,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A06E71,test,5,1,365,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A06F8A,train,199,2,366,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A07173,train,185,2,367,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A075DF,train,266,2,368,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A07BEF,validation,219,1,369,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A07EEE,test,1035,4,370,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A07FA6,train,15,1,371,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A08209,train,335,2,372,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0835D,train,250,4,373,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A08E82,validation,22,1,374,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A08EFD,test,206,1,375,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A09188,train,7,1,376,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A097B4,train,47,1,377,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A099A7,train,17,1,378,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A09A58,validation,42,1,379,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A09D22,test,15,1,380,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0A480,train,91,1,381,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0A761,train,1482,3,382,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0A8DA,train,3,1,383,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0A8DE,validation,209,2,384,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0A903,test,4,1,385,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0AA2B,train,540,1,386,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0ACB6,train,72,1,387,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0AD1D,train,79,1,388,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0B674,validation,123,4,389,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0B7B6,test,541,2,390,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0B7B7,train,116,1,391,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0B7BD,train,514,1,392,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0B7FA,train,543,1,393,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0B802,validation,528,2,394,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0B866,test,462,1,395,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0B867,train,40,1,396,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0B86C,train,71,1,397,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0B88B,train,205,1,398,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0B88D,validation,277,1,399,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0B88F,test,507,1,400,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0B8AF,train,1068,4,401,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0BCB7,train,80,1,402,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0C42C,train,487,1,403,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0C454,validation,19,1,404,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0DDE9,test,196,1,405,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0E20B,train,452,1,406,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0E276,train,16,1,407,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0E30F,train,485,1,408,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0E431,validation,381,1,409,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0E751,test,375,1,410,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0E7E6,train,56,1,411,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0E8AF,train,909,2,412,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0F428,train,278,1,413,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0F46F,validation,23,1,414,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0F4A2,test,74,2,415,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0F4B5,train,1,1,416,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0F4F6,train,268,1,417,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0F566,train,418,1,418,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0F7F0,validation,260,2,419,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0F8F1,test,120,1,420,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0FC0A,train,320,1,421,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A0FEA3,train,198,1,422,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A118E0,train,185,1,423,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A11AFD,validation,30,1,424,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A11BA0,test,73,1,425,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A11F5A,train,247,2,426,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A11FA3,train,356,2,427,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A11FC7,train,78,1,428,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A120F7,validation,258,2,429,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12403,test,243,1,430,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A1244B,train,202,1,431,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A124B5,train,35,3,432,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A1270A,train,36,1,433,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12758,validation,113,1,434,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A1286C,test,61,2,435,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12A7B,train,362,1,436,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12A80,train,411,1,437,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12A81,train,108,1,438,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12AA1,validation,214,1,439,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12AC1,test,410,2,440,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12AC8,train,148,1,441,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12AE3,train,51,1,442,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12AE8,train,1,1,443,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12AE9,validation,7,1,444,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12B0A,test,849,4,445,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12B2B,train,59,1,446,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12B2D,train,196,1,447,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12B31,train,765,3,448,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12B32,validation,75,1,449,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12B51,test,88,1,450,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12C23,train,29,2,451,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12F6D,train,6,1,452,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12F70,train,69,1,453,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A12F72,validation,4,1,454,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A13386,test,60,1,455,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A1373D,train,379,1,456,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A13748,train,5,1,457,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A14056,train,148,1,458,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A14104,validation,214,5,459,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A14185,test,97,1,460,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A1421B,train,80,1,461,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A1452B,train,89,1,462,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A146F9,train,118,1,463,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A14700,validation,316,3,464,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A147E4,test,7,1,465,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A148B9,train,460,3,466,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A14E50,train,491,2,467,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A15027,train,147,1,468,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A1515B,validation,363,1,469,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A15330,test,296,1,470,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A1574E,train,218,2,471,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A15D0A,train,248,1,472,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A15EBC,train,194,2,473,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A1620C,validation,7,1,474,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A16273,test,73,1,475,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A16883,train,86,2,476,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A16C3A,train,75,1,477,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
A16EBC,train,233,1,478,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
